"sampleID","colnames","scenario","CurveID","func","param","error","x_true_peak","true_peaked","C_0.625","C_0.875","C_0.600","C_0.800","C_0.500","C_incl_peak","n_CI","n_peak","n_trough"
6681,"X6681","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6682,"X6682","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6683,"X6683","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6684,"X6684","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6685,"X6685","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6686,"X6686","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6687,"X6687","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,0,1,1,1,0
6688,"X6688","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6689,"X6689","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6690,"X6690","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,1,1,1,1,1,1,1,0
6691,"X6691","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6692,"X6692","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6693,"X6693","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6694,"X6694","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6695,"X6695","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,1,1,1,0,1,1,1,0
6696,"X6696","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6697,"X6697","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6698,"X6698","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6699,"X6699","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6700,"X6700","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,0,1,1,1,0
6701,"X6701","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6702,"X6702","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,1,1,1,1,0
6703,"X6703","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6704,"X6704","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6705,"X6705","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6706,"X6706","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6707,"X6707","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6708,"X6708","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,0,1,1,1,0
6709,"X6709","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6710,"X6710","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6711,"X6711","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6712,"X6712","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6713,"X6713","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,0,0,1,0,0,1,1,1,0
6714,"X6714","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6715,"X6715","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6716,"X6716","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6717,"X6717","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,0,0,0,0,1,1,0
6718,"X6718","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6719,"X6719","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6720,"X6720","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6721,"X6721","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6722,"X6722","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6723,"X6723","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6724,"X6724","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,1,1,1,1,1,0
6725,"X6725","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6726,"X6726","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6727,"X6727","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6728,"X6728","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,0,1,1,1,0
6729,"X6729","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,0,0,0,0,0,0,0,0,0
6730,"X6730","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6731,"X6731","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,1,0,1,1,0
6732,"X6732","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6733,"X6733","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6734,"X6734","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6735,"X6735","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6736,"X6736","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6737,"X6737","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,2,1,1
6738,"X6738","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6739,"X6739","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,1,1,0
6740,"X6740","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6741,"X6741","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,1,0,1,1,1,0
6742,"X6742","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,2,1,1
6743,"X6743","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6744,"X6744","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,1,0,1
6745,"X6745","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6746,"X6746","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6747,"X6747","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6748,"X6748","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6749,"X6749","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6750,"X6750","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,1,1,1,1,0
6751,"X6751","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6752,"X6752","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6753,"X6753","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,0,0,0,0,0,0,0,0,0
6754,"X6754","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6755,"X6755","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6756,"X6756","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6757,"X6757","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6758,"X6758","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6759,"X6759","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6760,"X6760","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6761,"X6761","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6762,"X6762","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,1,1,1,1,0
6763,"X6763","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6764,"X6764","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6765,"X6765","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6766,"X6766","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6767,"X6767","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,1,1,0,0,1,3,2,1
6768,"X6768","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6769,"X6769","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6770,"X6770","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6771,"X6771","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6772,"X6772","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6773,"X6773","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6774,"X6774","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,1,1,1,1,0
6775,"X6775","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6776,"X6776","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6777,"X6777","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6778,"X6778","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6779,"X6779","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6780,"X6780","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6781,"X6781","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6782,"X6782","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6783,"X6783","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6784,"X6784","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6785,"X6785","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,0,0,0,0,0,0,0,0,0
6786,"X6786","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6787,"X6787","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6788,"X6788","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6789,"X6789","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6790,"X6790","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,1,1,1,1,0
6791,"X6791","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,1,0,1,1,0
6792,"X6792","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6793,"X6793","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6794,"X6794","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6795,"X6795","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6796,"X6796","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6797,"X6797","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6798,"X6798","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6799,"X6799","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6800,"X6800","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,1,1,1,1,1,0
6801,"X6801","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6802,"X6802","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6803,"X6803","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6804,"X6804","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6805,"X6805","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6806,"X6806","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6807,"X6807","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6808,"X6808","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6809,"X6809","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6810,"X6810","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6811,"X6811","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,0,1,1,1,0
6812,"X6812","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6813,"X6813","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6814,"X6814","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,2,1,1
6815,"X6815","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6816,"X6816","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6817,"X6817","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6818,"X6818","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6819,"X6819","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6820,"X6820","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6821,"X6821","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6822,"X6822","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6823,"X6823","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,1,1,1,1,1,1,1,0
6824,"X6824","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6825,"X6825","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6826,"X6826","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6827,"X6827","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,1,0,1,0,0,1,1,0
6828,"X6828","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6829,"X6829","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6830,"X6830","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6831,"X6831","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6832,"X6832","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,1,1,1,1,1,0
6833,"X6833","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6834,"X6834","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6835,"X6835","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,1,0,1,0,0,1,1,0
6836,"X6836","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,1,0,1,1,1,0
6837,"X6837","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6838,"X6838","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6839,"X6839","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6840,"X6840","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6841,"X6841","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6842,"X6842","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,1,0,1,1,1,0
6843,"X6843","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6844,"X6844","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6845,"X6845","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6846,"X6846","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6847,"X6847","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,1,1,1,1,1,0
6848,"X6848","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6849,"X6849","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6850,"X6850","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6851,"X6851","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6852,"X6852","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6853,"X6853","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6854,"X6854","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6855,"X6855","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,1,1,1,1,1,0
6856,"X6856","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6857,"X6857","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6858,"X6858","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6859,"X6859","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,1,0,1
6860,"X6860","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6861,"X6861","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,1,0,1,1,1,0
6862,"X6862","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,1,1,1,0,1,1,1,0
6863,"X6863","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,1,0,1,0,1,1,1,1,0
6864,"X6864","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6865,"X6865","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6866,"X6866","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6867,"X6867","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6868,"X6868","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6869,"X6869","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6870,"X6870","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
6871,"X6871","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6872,"X6872","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6873,"X6873","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6874,"X6874","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6875,"X6875","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6876,"X6876","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6877,"X6877","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,1,1,1,1,0
6878,"X6878","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,0,0,0,0,0,0,0,0,0
6879,"X6879","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6880,"X6880","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,1,0,1,0,1,1,1,1,0
6881,"X6881","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6882,"X6882","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6883,"X6883","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6884,"X6884","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6885,"X6885","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6886,"X6886","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,0,1,1,1,0
6887,"X6887","norm-var-mean60.4","norm-var-mean6","norm-var-mean",6,0.4,0.6,1,0,0,0,0,0,0,0,0,0
6888,"X6888","norm-var-mean60.5","norm-var-mean6","norm-var-mean",6,0.5,0.6,1,0,0,0,0,0,0,0,0,0
6889,"X6889","norm-var-mean60.2","norm-var-mean6","norm-var-mean",6,0.2,0.6,1,1,0,1,0,0,1,1,1,0
6890,"X6890","norm-var-mean60.3","norm-var-mean6","norm-var-mean",6,0.3,0.6,1,1,0,1,0,1,1,1,1,0
