"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func","CurveID","SN"
23327,2,0.4,0.0600458134111121,0,0,0,0,0,0,"saturating","saturating2",2.5
23331,2,0.4,0.888500869761184,0,0,0,0,0,0,"saturating","saturating2",2.5
23335,2,0.4,0.0488227674554782,1,0,1,1,1,0,"saturating","saturating2",2.5
23339,2,0.4,0.669674572564749,0,0,0,0,0,0,"saturating","saturating2",2.5
23343,2,0.4,0.179206874091474,0,0,0,0,0,0,"saturating","saturating2",2.5
23347,2,0.4,0.218090683905942,0,0,0,0,0,0,"saturating","saturating2",2.5
23351,2,0.4,0.092320191784573,0,0,0,1,1,0,"saturating","saturating2",2.5
23355,2,0.4,0.893733218527131,0,0,0,0,0,0,"saturating","saturating2",2.5
23359,2,0.4,0.659273323351469,0,0,0,0,0,0,"saturating","saturating2",2.5
23363,2,0.4,0.623698825369224,0,0,0,0,0,0,"saturating","saturating2",2.5
23367,2,0.4,0.405257733006318,0,0,0,0,0,0,"saturating","saturating2",2.5
23371,2,0.4,0.0331959827118144,1,0,0,0,0,0,"saturating","saturating2",2.5
23375,2,0.4,0.014664884291902,1,0,0,0,0,0,"saturating","saturating2",2.5
23379,2,0.4,0.204342607910589,0,0,0,0,0,0,"saturating","saturating2",2.5
23383,2,0.4,0.0860513730910072,0,0,0,0,0,0,"saturating","saturating2",2.5
23387,2,0.4,0.23304190613467,0,0,0,0,0,0,"saturating","saturating2",2.5
23391,2,0.4,0.632343394319262,0,0,1,1,1,0,"saturating","saturating2",2.5
23395,2,0.4,0.0887021926545519,0,0,0,0,0,0,"saturating","saturating2",2.5
23399,2,0.4,0.0634670913277332,0,0,0,0,0,0,"saturating","saturating2",2.5
23403,2,0.4,0.119548878620055,0,0,0,0,0,0,"saturating","saturating2",2.5
23407,2,0.4,0.116764042325375,0,0,0,0,0,0,"saturating","saturating2",2.5
23411,2,0.4,0.0828435711286057,0,0,0,0,0,0,"saturating","saturating2",2.5
23415,2,0.4,0.762122846063754,0,0,0,0,0,0,"saturating","saturating2",2.5
23419,2,0.4,0.252360376233708,0,0,0,0,0,0,"saturating","saturating2",2.5
23423,2,0.4,0.555940712442448,0,0,0,0,0,0,"saturating","saturating2",2.5
23427,2,0.4,0.597705379713285,0,0,1,1,1,0,"saturating","saturating2",2.5
23431,2,0.4,0.947695884200723,0,0,0,0,0,0,"saturating","saturating2",2.5
23435,2,0.4,0.351863446033508,0,0,0,0,0,0,"saturating","saturating2",2.5
23439,2,0.4,0.0229488638643872,1,0,0,0,0,0,"saturating","saturating2",2.5
23443,2,0.4,0.689599767374566,0,0,0,0,0,0,"saturating","saturating2",2.5
23447,2,0.4,0.0696297338644045,0,0,0,0,0,0,"saturating","saturating2",2.5
23451,2,0.4,0.32884083219208,0,0,0,0,0,0,"saturating","saturating2",2.5
23455,2,0.4,0.885538043028704,0,0,0,0,0,0,"saturating","saturating2",2.5
23459,2,0.4,0.07461723551846,0,0,0,0,0,0,"saturating","saturating2",2.5
23463,2,0.4,0.709360819271891,0,0,0,0,0,0,"saturating","saturating2",2.5
23467,2,0.4,0.143076187564795,0,0,0,0,0,0,"saturating","saturating2",2.5
23471,2,0.4,0.0209028866852438,1,0,0,0,0,0,"saturating","saturating2",2.5
23475,2,0.4,0.882918464602963,0,0,0,0,0,0,"saturating","saturating2",2.5
23479,2,0.4,0.76736313382854,0,0,0,0,0,0,"saturating","saturating2",2.5
23483,2,0.4,0.286630390577157,0,0,0,0,0,0,"saturating","saturating2",2.5
23487,2,0.4,0.0248784678558586,1,0,1,1,1,0,"saturating","saturating2",2.5
23491,2,0.4,0.262646667719321,0,0,1,1,0,0,"saturating","saturating2",2.5
23495,2,0.4,0.904260471512783,0,0,0,0,0,0,"saturating","saturating2",2.5
23499,2,0.4,0.198809502293182,0,0,0,0,0,0,"saturating","saturating2",2.5
23503,2,0.4,0.793176090774051,0,0,0,0,0,0,"saturating","saturating2",2.5
23507,2,0.4,0.970973441368339,0,0,0,0,0,0,"saturating","saturating2",2.5
23511,2,0.4,0.676641214258698,0,0,0,0,0,0,"saturating","saturating2",2.5
23515,2,0.4,0.366950018956525,0,0,0,0,0,0,"saturating","saturating2",2.5
23519,2,0.4,0.144781868276187,0,0,0,0,0,0,"saturating","saturating2",2.5
23523,2,0.4,0.176732447961949,0,0,0,0,0,0,"saturating","saturating2",2.5
23527,2,0.4,0.308726969271024,0,0,0,0,0,0,"saturating","saturating2",2.5
23531,2,0.4,0.68793013819429,0,0,0,0,0,0,"saturating","saturating2",2.5
23535,2,0.4,0.620195215751171,0,0,0,0,0,0,"saturating","saturating2",2.5
23539,2,0.4,0.364994149090788,0,0,0,0,0,0,"saturating","saturating2",2.5
23543,2,0.4,0.374186467301123,0,0,1,1,1,0,"saturating","saturating2",2.5
23547,2,0.4,0.818563457274153,0,0,0,0,0,0,"saturating","saturating2",2.5
23551,2,0.4,0.22047424907601,0,0,0,0,0,0,"saturating","saturating2",2.5
23555,2,0.4,0.226739897771227,0,0,0,0,0,0,"saturating","saturating2",2.5
23559,2,0.4,0.496612966244103,0,0,0,0,0,0,"saturating","saturating2",2.5
23563,2,0.4,0.983229050270483,0,0,0,0,0,0,"saturating","saturating2",2.5
23567,2,0.4,0.91646705835992,0,0,0,0,0,0,"saturating","saturating2",2.5
23571,2,0.4,0.0118152167559326,1,0,0,0,0,0,"saturating","saturating2",2.5
23575,2,0.4,0.88916532050148,0,0,0,0,0,0,"saturating","saturating2",2.5
23579,2,0.4,0.0413959066659019,1,0,0,0,0,0,"saturating","saturating2",2.5
23583,2,0.4,0.861828053874382,0,0,0,0,0,0,"saturating","saturating2",2.5
23587,2,0.4,0.270953736161885,0,0,0,0,0,0,"saturating","saturating2",2.5
23591,2,0.4,0.296853335055116,0,0,0,0,0,0,"saturating","saturating2",2.5
23595,2,0.4,0.108615385721967,0,0,0,0,0,0,"saturating","saturating2",2.5
23599,2,0.4,0.489600371925227,0,0,0,0,0,0,"saturating","saturating2",2.5
23603,2,0.4,0.72039742613111,0,0,0,0,0,0,"saturating","saturating2",2.5
23607,2,0.4,0.0299453469408888,1,0,0,0,1,0,"saturating","saturating2",2.5
23611,2,0.4,0.574655524391633,0,0,0,0,0,0,"saturating","saturating2",2.5
23615,2,0.4,0.997453866793739,0,0,0,0,0,0,"saturating","saturating2",2.5
23619,2,0.4,0.934257115402185,0,0,0,0,0,0,"saturating","saturating2",2.5
23623,2,0.4,0.738972488730134,0,0,0,0,0,0,"saturating","saturating2",2.5
23627,2,0.4,0.746645389653079,0,0,0,0,0,0,"saturating","saturating2",2.5
23631,2,0.4,0.197107089124182,0,0,0,0,0,0,"saturating","saturating2",2.5
23635,2,0.4,0.0658861575434339,0,0,0,0,0,0,"saturating","saturating2",2.5
23639,2,0.4,0.114325191231708,0,0,0,0,0,0,"saturating","saturating2",2.5
23643,2,0.4,0.500375406970624,0,0,0,0,0,0,"saturating","saturating2",2.5
23647,2,0.4,0.73918160055587,0,0,0,0,0,0,"saturating","saturating2",2.5
23651,2,0.4,0.429850295229847,0,0,0,0,0,0,"saturating","saturating2",2.5
23655,2,0.4,0.791324350535303,0,0,0,0,0,0,"saturating","saturating2",2.5
23659,2,0.4,0.25758945723194,0,0,0,0,0,0,"saturating","saturating2",2.5
23663,2,0.4,0.655099008198857,0,0,0,0,0,0,"saturating","saturating2",2.5
23667,2,0.4,0.980674545530187,0,0,0,0,0,0,"saturating","saturating2",2.5
23671,2,0.4,0.0489254165271057,1,0,0,0,0,0,"saturating","saturating2",2.5
23675,2,0.4,0.925093207184378,0,0,0,0,0,0,"saturating","saturating2",2.5
23679,2,0.4,0.901357192758569,0,0,0,0,0,0,"saturating","saturating2",2.5
23683,2,0.4,0.817146800586942,0,0,0,0,0,0,"saturating","saturating2",2.5
23687,2,0.4,0.67254744977128,0,0,0,0,0,0,"saturating","saturating2",2.5
23691,2,0.4,0.396933322252403,0,0,0,0,0,0,"saturating","saturating2",2.5
23695,2,0.4,0.944544415555843,0,0,0,0,0,0,"saturating","saturating2",2.5
23699,2,0.4,0.682802940682487,0,0,0,0,0,0,"saturating","saturating2",2.5
23703,2,0.4,0.976628828911895,0,0,0,0,0,0,"saturating","saturating2",2.5
23707,2,0.4,0.405915169358863,0,0,0,0,0,0,"saturating","saturating2",2.5
23711,2,0.4,0.541971624368598,0,0,0,0,0,0,"saturating","saturating2",2.5
23715,2,0.4,0.276883467410839,0,0,0,0,0,0,"saturating","saturating2",2.5
23719,2,0.4,0.677171869740345,0,0,0,0,0,0,"saturating","saturating2",2.5
23723,2,0.4,0.642083258886853,0,0,0,0,0,0,"saturating","saturating2",2.5
23727,2,0.4,0.419154337467553,0,0,0,0,0,0,"saturating","saturating2",2.5
23731,2,0.4,0.99863578705398,0,0,0,0,0,0,"saturating","saturating2",2.5
23735,2,0.4,0.247789940735683,0,0,0,0,0,0,"saturating","saturating2",2.5
23739,2,0.4,0.479815549921097,0,0,0,0,0,0,"saturating","saturating2",2.5
23743,2,0.4,0.538508881038555,0,0,0,0,0,0,"saturating","saturating2",2.5
23747,2,0.4,0.180219574933064,0,0,0,0,0,0,"saturating","saturating2",2.5
23751,2,0.4,0.382393571331764,0,0,0,0,0,0,"saturating","saturating2",2.5
23755,2,0.4,0.0105350256260346,1,1,0,0,0,0,"saturating","saturating2",2.5
23759,2,0.4,0.483645105505666,0,0,0,0,0,0,"saturating","saturating2",2.5
23763,2,0.4,0.0425500302905614,1,0,0,0,0,0,"saturating","saturating2",2.5
23767,2,0.4,0.185036310631609,0,0,0,0,0,0,"saturating","saturating2",2.5
23771,2,0.4,0.299924528039262,0,0,0,0,0,0,"saturating","saturating2",2.5
23775,2,0.4,0.100776030049315,0,0,0,0,0,0,"saturating","saturating2",2.5
23779,2,0.4,0.394347667425799,0,0,0,0,0,0,"saturating","saturating2",2.5
23783,2,0.4,0.0550658316734596,0,0,0,0,0,0,"saturating","saturating2",2.5
23787,2,0.4,0.947248173093378,0,0,0,0,0,0,"saturating","saturating2",2.5
23791,2,0.4,0.708844222687312,0,0,0,0,0,0,"saturating","saturating2",2.5
23795,2,0.4,0.486092703670254,0,0,0,0,0,0,"saturating","saturating2",2.5
23799,2,0.4,0.327771820077322,0,0,0,0,0,0,"saturating","saturating2",2.5
23803,2,0.4,0.573894268235654,0,0,0,0,0,0,"saturating","saturating2",2.5
23807,2,0.4,0.560456018844897,0,0,0,0,0,0,"saturating","saturating2",2.5
23811,2,0.4,0.417047201231303,0,0,0,0,0,0,"saturating","saturating2",2.5
23815,2,0.4,0.0361260378117906,1,0,0,0,0,0,"saturating","saturating2",2.5
23819,2,0.4,0.248631609557103,0,0,0,0,0,0,"saturating","saturating2",2.5
23823,2,0.4,0.788392857199376,0,0,0,0,0,0,"saturating","saturating2",2.5
23827,2,0.4,0.212620904435181,0,0,0,0,0,0,"saturating","saturating2",2.5
23831,2,0.4,0.332573249658483,0,0,0,0,0,0,"saturating","saturating2",2.5
23835,2,0.4,0.888974043866734,0,0,0,0,0,0,"saturating","saturating2",2.5
23839,2,0.4,0.819234556780918,0,0,0,0,0,0,"saturating","saturating2",2.5
23843,2,0.4,0.823965731646681,0,0,0,0,0,0,"saturating","saturating2",2.5
23847,2,0.4,0.89038569973084,0,0,0,0,0,0,"saturating","saturating2",2.5
23851,2,0.4,0.522668522556559,0,0,0,0,0,0,"saturating","saturating2",2.5
23855,2,0.4,0.704325308795785,0,0,0,0,0,0,"saturating","saturating2",2.5
23859,2,0.4,0.668332011432783,0,0,0,0,0,0,"saturating","saturating2",2.5
23863,2,0.4,0.128315231898158,0,0,0,0,0,0,"saturating","saturating2",2.5
23867,2,0.4,0.651771070676039,0,0,0,0,0,0,"saturating","saturating2",2.5
23871,2,0.4,1,0,0,0,0,0,0,"saturating","saturating2",2.5
23875,2,0.4,0.613198268975429,0,0,0,0,0,0,"saturating","saturating2",2.5
23879,2,0.4,0.581598253275238,0,0,0,0,0,0,"saturating","saturating2",2.5
23883,2,0.4,0.0127592440729563,1,0,0,0,0,0,"saturating","saturating2",2.5
23887,2,0.4,0.102156905141725,0,0,0,0,0,0,"saturating","saturating2",2.5
23895,2,0.4,0.508781655045688,0,0,0,0,0,0,"saturating","saturating2",2.5
23899,2,0.4,0.12087948095846,0,0,0,0,0,0,"saturating","saturating2",2.5
23903,2,0.4,0.405336498887645,0,0,0,0,0,0,"saturating","saturating2",2.5
23907,2,0.4,0.0326022627806795,1,1,1,1,1,0,"saturating","saturating2",2.5
23911,2,0.4,0.411384286934984,0,0,0,0,0,0,"saturating","saturating2",2.5
23915,2,0.4,0.910242763203906,0,0,0,0,0,0,"saturating","saturating2",2.5
23919,2,0.4,0.47260402716341,0,0,0,0,0,0,"saturating","saturating2",2.5
23923,2,0.4,0.283322296673611,0,0,0,0,0,0,"saturating","saturating2",2.5
23927,2,0.4,0.963991106343371,0,0,0,0,0,0,"saturating","saturating2",2.5
23931,2,0.4,0.00591421944125703,1,0,0,0,0,0,"saturating","saturating2",2.5
23935,2,0.4,0.414543976376364,0,0,0,0,0,0,"saturating","saturating2",2.5
23939,2,0.4,0.181797756562552,0,0,0,0,0,0,"saturating","saturating2",2.5
23943,2,0.4,0.357985058293619,0,0,0,0,0,0,"saturating","saturating2",2.5
23947,2,0.4,0.175278140914091,0,0,0,0,0,0,"saturating","saturating2",2.5
23951,2,0.4,0.642235129379333,0,0,0,0,0,0,"saturating","saturating2",2.5
23955,2,0.4,0.644729164259929,0,0,0,0,0,0,"saturating","saturating2",2.5
23959,2,0.4,0.0106990416820094,1,0,0,0,0,0,"saturating","saturating2",2.5
23963,2,0.4,0.632043930625522,0,0,0,0,0,0,"saturating","saturating2",2.5
23967,2,0.4,0.390863454753328,0,0,0,0,0,0,"saturating","saturating2",2.5
23971,2,0.4,0.61809217594611,0,0,0,0,0,0,"saturating","saturating2",2.5
23975,2,0.4,0.755890589155525,0,0,0,0,0,0,"saturating","saturating2",2.5
23979,2,0.4,0.354858782204463,0,0,0,0,0,0,"saturating","saturating2",2.5
23983,2,0.4,0.485683176808624,0,0,0,0,0,0,"saturating","saturating2",2.5
23987,2,0.4,0.91088657711846,0,0,0,0,0,0,"saturating","saturating2",2.5
23991,2,0.4,0.822794094518403,0,0,0,0,0,0,"saturating","saturating2",2.5
23995,2,0.4,0.507176527155394,0,0,0,0,0,0,"saturating","saturating2",2.5
23999,2,0.4,0.327986299389785,0,1,0,0,0,0,"saturating","saturating2",2.5
24003,4,0.4,0.339095438626321,0,0,0,0,0,0,"saturating","saturating4",2.5
24007,4,0.4,0.0305846006477744,1,0,0,0,0,0,"saturating","saturating4",2.5
24011,4,0.4,0.0498600482355263,1,0,0,0,0,0,"saturating","saturating4",2.5
24015,4,0.4,0.413783061030432,0,0,0,0,0,0,"saturating","saturating4",2.5
24019,4,0.4,0.00554664805464038,1,0,0,0,0,0,"saturating","saturating4",2.5
24023,4,0.4,0.251553417190322,0,0,0,0,0,0,"saturating","saturating4",2.5
24027,4,0.4,0.351553572055438,0,0,0,0,0,0,"saturating","saturating4",2.5
24031,4,0.4,0.801900681385453,0,0,1,0,0,0,"saturating","saturating4",2.5
24035,4,0.4,0.653101020255866,0,0,0,0,0,0,"saturating","saturating4",2.5
24039,4,0.4,0.793237573948589,0,0,0,0,0,0,"saturating","saturating4",2.5
24043,4,0.4,0.558647438318403,0,0,0,0,0,0,"saturating","saturating4",2.5
24047,4,0.4,0.666716313214611,0,0,0,0,0,0,"saturating","saturating4",2.5
24051,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24055,4,0.4,0.970150637726223,0,0,0,0,0,0,"saturating","saturating4",2.5
24059,4,0.4,0.785956407492401,0,0,0,0,0,0,"saturating","saturating4",2.5
24063,4,0.4,0.982202200081553,0,0,0,0,0,0,"saturating","saturating4",2.5
24067,4,0.4,0.484381044159286,0,0,0,0,0,0,"saturating","saturating4",2.5
24071,4,0.4,0.0847204638738806,0,0,0,0,0,0,"saturating","saturating4",2.5
24075,4,0.4,0.0276916256986327,1,1,0,0,0,0,"saturating","saturating4",2.5
24079,4,0.4,0.012248073916272,1,1,0,0,0,0,"saturating","saturating4",2.5
24083,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24087,4,0.4,0.522487747558889,0,0,0,0,0,0,"saturating","saturating4",2.5
24091,4,0.4,0.577662646090741,0,0,0,0,0,0,"saturating","saturating4",2.5
24095,4,0.4,0.867637303875933,0,0,0,0,0,0,"saturating","saturating4",2.5
24099,4,0.4,0.362908684943775,0,0,0,0,0,0,"saturating","saturating4",2.5
24103,4,0.4,0.607112000968885,0,0,0,0,0,0,"saturating","saturating4",2.5
24107,4,0.4,0.180900830613321,0,0,0,0,0,0,"saturating","saturating4",2.5
24111,4,0.4,0.00470725522348887,1,0,0,0,0,0,"saturating","saturating4",2.5
24115,4,0.4,0.342997900698687,0,0,0,0,0,0,"saturating","saturating4",2.5
24119,4,0.4,0.299760762156524,0,0,0,0,0,0,"saturating","saturating4",2.5
24123,4,0.4,0.612679310776843,0,0,0,0,0,0,"saturating","saturating4",2.5
24127,4,0.4,0.290020497153305,0,1,0,0,0,0,"saturating","saturating4",2.5
24131,4,0.4,0.44557145758891,0,0,0,0,0,0,"saturating","saturating4",2.5
24135,4,0.4,0.589479581417168,0,0,0,0,0,0,"saturating","saturating4",2.5
24139,4,0.4,0.487907481325032,0,0,0,0,0,0,"saturating","saturating4",2.5
24143,4,0.4,0.863619191728933,0,0,0,0,0,0,"saturating","saturating4",2.5
24147,4,0.4,0.488516168168658,0,0,0,0,0,0,"saturating","saturating4",2.5
24151,4,0.4,0.105591421531699,0,0,0,0,0,0,"saturating","saturating4",2.5
24155,4,0.4,0.996769852035974,0,0,0,0,0,0,"saturating","saturating4",2.5
24159,4,0.4,0.19635611585056,0,0,0,0,0,0,"saturating","saturating4",2.5
24163,4,0.4,0.632113041374636,0,0,0,0,0,0,"saturating","saturating4",2.5
24167,4,0.4,0.968056434383547,0,0,0,0,0,0,"saturating","saturating4",2.5
24171,4,0.4,0.0717608616145778,0,0,0,0,0,0,"saturating","saturating4",2.5
24175,4,0.4,0.422748522971862,0,0,0,0,0,0,"saturating","saturating4",2.5
24179,4,0.4,0.169544263753006,0,0,0,0,0,0,"saturating","saturating4",2.5
24183,4,0.4,0.6948233063582,0,0,0,0,0,0,"saturating","saturating4",2.5
24187,4,0.4,0.0204969356671854,1,0,0,0,0,0,"saturating","saturating4",2.5
24191,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24195,4,0.4,0.712174519613934,0,0,0,0,0,0,"saturating","saturating4",2.5
24199,4,0.4,0.573679375426283,0,0,1,1,1,0,"saturating","saturating4",2.5
24203,4,0.4,0.563101667675927,0,0,0,0,0,0,"saturating","saturating4",2.5
24207,4,0.4,0.423237958045253,0,0,0,0,0,0,"saturating","saturating4",2.5
24211,4,0.4,0.967056542959377,0,0,0,0,0,0,"saturating","saturating4",2.5
24215,4,0.4,0.993724435030783,0,0,0,0,0,0,"saturating","saturating4",2.5
24219,4,0.4,0.275987148040089,0,0,0,0,0,0,"saturating","saturating4",2.5
24223,4,0.4,0.133355352064622,0,0,0,0,0,0,"saturating","saturating4",2.5
24227,4,0.4,0.777234758323578,0,0,0,0,0,0,"saturating","saturating4",2.5
24231,4,0.4,0.450554797779349,0,0,0,0,0,0,"saturating","saturating4",2.5
24235,4,0.4,0.499058888617772,0,0,0,0,0,0,"saturating","saturating4",2.5
24239,4,0.4,0.493406476777617,0,0,0,0,0,0,"saturating","saturating4",2.5
24243,4,0.4,0.288081750584753,0,0,0,0,0,0,"saturating","saturating4",2.5
24247,4,0.4,0.641379665221479,0,0,0,0,0,0,"saturating","saturating4",2.5
24251,4,0.4,0.771909707978377,0,0,0,0,0,0,"saturating","saturating4",2.5
24255,4,0.4,0.998522682323729,0,0,0,0,0,0,"saturating","saturating4",2.5
24259,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24263,4,0.4,0.607634524628236,0,0,0,0,0,0,"saturating","saturating4",2.5
24267,4,0.4,0.354982452227094,0,0,0,0,0,0,"saturating","saturating4",2.5
24271,4,0.4,0.238010873634081,0,0,0,0,0,0,"saturating","saturating4",2.5
24275,4,0.4,0.944702427477271,0,0,0,0,0,0,"saturating","saturating4",2.5
24279,4,0.4,0.0366101217543199,1,0,0,0,0,0,"saturating","saturating4",2.5
24283,4,0.4,0.737533404210925,0,0,0,0,0,0,"saturating","saturating4",2.5
24287,4,0.4,0.780263127638147,0,0,0,0,0,0,"saturating","saturating4",2.5
24291,4,0.4,0.935350312460419,0,0,0,0,0,0,"saturating","saturating4",2.5
24295,4,0.4,0.694156935103279,0,0,0,0,0,0,"saturating","saturating4",2.5
24299,4,0.4,0.241539246830294,0,0,0,0,0,0,"saturating","saturating4",2.5
24303,4,0.4,0.912026148928318,0,0,0,0,0,0,"saturating","saturating4",2.5
24307,4,0.4,0.228974582914778,0,0,0,0,0,0,"saturating","saturating4",2.5
24311,4,0.4,0.566188398003429,0,0,0,0,0,0,"saturating","saturating4",2.5
24315,4,0.4,0.969263006983168,0,0,0,0,0,0,"saturating","saturating4",2.5
24319,4,0.4,0.474517320584097,0,0,0,0,0,0,"saturating","saturating4",2.5
24323,4,0.4,0.797229422141584,0,0,0,0,0,0,"saturating","saturating4",2.5
24327,4,0.4,0.174130046786523,0,1,1,1,1,0,"saturating","saturating4",2.5
24331,4,0.4,0.627654148740284,0,0,0,0,0,0,"saturating","saturating4",2.5
24335,4,0.4,0.566936603115027,0,0,0,0,0,0,"saturating","saturating4",2.5
24339,4,0.4,0.541070479986911,0,0,0,0,0,0,"saturating","saturating4",2.5
24343,4,0.4,0.501083762135948,0,0,0,0,0,0,"saturating","saturating4",2.5
24347,4,0.4,0.0775736630550969,0,0,0,0,0,0,"saturating","saturating4",2.5
24351,4,0.4,0.0695744668925194,0,0,0,0,0,0,"saturating","saturating4",2.5
24355,4,0.4,0.200147441456122,0,0,0,0,0,0,"saturating","saturating4",2.5
24359,4,0.4,0.133731538413928,0,0,0,0,0,0,"saturating","saturating4",2.5
24363,4,0.4,0.779491468131707,0,0,0,0,0,0,"saturating","saturating4",2.5
24367,4,0.4,0.249226975249639,0,0,0,0,0,0,"saturating","saturating4",2.5
24371,4,0.4,0.214822236226233,0,0,0,0,0,0,"saturating","saturating4",2.5
24375,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24379,4,0.4,0.813193547961315,0,0,0,0,0,0,"saturating","saturating4",2.5
24383,4,0.4,0.375105781208076,0,0,0,0,0,0,"saturating","saturating4",2.5
24387,4,0.4,0.796457523448085,0,0,0,0,0,0,"saturating","saturating4",2.5
24391,4,0.4,0.695775904474417,0,0,0,0,0,0,"saturating","saturating4",2.5
24395,4,0.4,0.97620429091081,0,0,0,0,0,0,"saturating","saturating4",2.5
24399,4,0.4,0.420409060057114,0,0,0,0,0,0,"saturating","saturating4",2.5
24403,4,0.4,0.44100279104906,0,0,0,0,0,0,"saturating","saturating4",2.5
24407,4,0.4,0.402709327144078,0,0,0,0,0,0,"saturating","saturating4",2.5
24411,4,0.4,0.343753098768793,0,0,0,0,0,0,"saturating","saturating4",2.5
24415,4,0.4,0.699757087695983,0,0,0,0,0,0,"saturating","saturating4",2.5
24419,4,0.4,0.27352933705055,0,0,0,0,0,0,"saturating","saturating4",2.5
24423,4,0.4,0.585997874779806,0,0,0,0,0,0,"saturating","saturating4",2.5
24427,4,0.4,0.986722415543134,0,0,0,0,0,0,"saturating","saturating4",2.5
24431,4,0.4,0.870054770768319,0,0,0,0,0,0,"saturating","saturating4",2.5
24435,4,0.4,0.036938943675389,1,1,0,0,0,0,"saturating","saturating4",2.5
24439,4,0.4,0.523668479727036,0,0,0,0,0,0,"saturating","saturating4",2.5
24443,4,0.4,0.414350704890768,0,1,0,0,0,0,"saturating","saturating4",2.5
24447,4,0.4,0.166058020977724,0,0,0,0,0,0,"saturating","saturating4",2.5
24451,4,0.4,0.434141800750158,0,0,0,0,0,0,"saturating","saturating4",2.5
24455,4,0.4,0.0102383970026182,1,1,0,0,0,0,"saturating","saturating4",2.5
24459,4,0.4,0.821221028699285,0,0,1,1,1,0,"saturating","saturating4",2.5
24463,4,0.4,0.769043606673488,0,0,0,0,0,0,"saturating","saturating4",2.5
24467,4,0.4,0.998878735004109,0,0,0,0,0,0,"saturating","saturating4",2.5
24471,4,0.4,0.87744745470471,0,0,0,0,0,0,"saturating","saturating4",2.5
24475,4,0.4,0.00489130566988126,1,0,0,0,0,0,"saturating","saturating4",2.5
24479,4,0.4,0.231391465295216,0,0,0,0,0,0,"saturating","saturating4",2.5
24483,4,0.4,0.237745751630332,0,0,0,0,0,0,"saturating","saturating4",2.5
24487,4,0.4,0.0215654979261654,1,0,0,0,0,0,"saturating","saturating4",2.5
24491,4,0.4,0.873000970224036,0,0,0,0,0,0,"saturating","saturating4",2.5
24495,4,0.4,0.243962540924286,0,0,0,0,0,0,"saturating","saturating4",2.5
24499,4,0.4,0.284610615633828,0,0,0,0,0,0,"saturating","saturating4",2.5
24503,4,0.4,0.0937509546763382,0,0,0,0,0,0,"saturating","saturating4",2.5
24507,4,0.4,0.974272935624455,0,0,0,0,0,0,"saturating","saturating4",2.5
24511,4,0.4,0.0396263697998733,1,0,0,0,0,0,"saturating","saturating4",2.5
24515,4,0.4,0.0426545131303481,1,0,0,0,0,0,"saturating","saturating4",2.5
24519,4,0.4,0.108997267971551,0,0,0,0,0,0,"saturating","saturating4",2.5
24523,4,0.4,0.0595723241800298,0,0,0,0,0,0,"saturating","saturating4",2.5
24527,4,0.4,0.685196310647423,0,0,0,0,0,0,"saturating","saturating4",2.5
24531,4,0.4,0.715067710437038,0,0,0,0,0,0,"saturating","saturating4",2.5
24535,4,0.4,0.570339072650217,0,0,0,0,0,0,"saturating","saturating4",2.5
24539,4,0.4,0.509410937386522,0,0,0,0,0,0,"saturating","saturating4",2.5
24543,4,0.4,0.696182500518526,0,0,0,0,0,0,"saturating","saturating4",2.5
24547,4,0.4,0.918763611440614,0,0,0,0,0,0,"saturating","saturating4",2.5
24551,4,0.4,0.37463785799627,0,0,0,0,0,0,"saturating","saturating4",2.5
24555,4,0.4,0.496854463960585,0,0,0,0,0,0,"saturating","saturating4",2.5
24559,4,0.4,0.306635788791836,0,0,0,0,0,0,"saturating","saturating4",2.5
24563,4,0.4,0.217986941666735,0,0,0,0,0,0,"saturating","saturating4",2.5
24567,4,0.4,0.508963012909913,0,0,0,0,0,0,"saturating","saturating4",2.5
24571,4,0.4,0.280954991663548,0,0,0,0,0,0,"saturating","saturating4",2.5
24575,4,0.4,0.231933995258607,0,0,0,0,0,0,"saturating","saturating4",2.5
24579,4,0.4,0.653556479799412,0,0,0,0,0,0,"saturating","saturating4",2.5
24583,4,0.4,0.351765299894906,0,0,0,0,0,0,"saturating","saturating4",2.5
24587,4,0.4,0.0203931271099184,1,0,0,0,0,0,"saturating","saturating4",2.5
24591,4,0.4,0.435161130623595,0,0,0,0,0,0,"saturating","saturating4",2.5
24595,4,0.4,0.651800410652958,0,0,0,0,0,0,"saturating","saturating4",2.5
24599,4,0.4,0.0431163993591289,1,0,0,0,0,0,"saturating","saturating4",2.5
24603,4,0.4,0.905811467202291,0,0,0,0,0,0,"saturating","saturating4",2.5
24607,4,0.4,0.0302289393981343,1,0,0,0,0,0,"saturating","saturating4",2.5
24611,4,0.4,0.103249426372869,0,0,0,0,0,0,"saturating","saturating4",2.5
24615,4,0.4,1,0,0,0,0,0,0,"saturating","saturating4",2.5
24619,4,0.4,0.411004131974954,0,0,0,0,0,0,"saturating","saturating4",2.5
24623,4,0.4,0.659676676440117,0,0,0,0,0,0,"saturating","saturating4",2.5
