"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func"
1549,6,0.2,1.62127176225612e-06,1,1,1,1,1,0,"beta"
1553,6,0.2,0.000145906370860517,1,1,1,1,1,0,"beta"
1557,6,0.2,1.46625957029931e-05,1,1,1,1,1,0,"beta"
1561,6,0.2,0.000614110021391632,1,1,1,1,1,0,"beta"
1565,6,0.2,0.000205340991276603,1,0,1,1,1,0,"beta"
1569,6,0.2,4.93759377511268e-06,1,1,1,1,1,0,"beta"
1573,6,0.2,0.00359700258255117,1,1,1,1,1,0,"beta"
1577,6,0.2,9.90700897921064e-05,1,1,1,1,1,0,"beta"
1581,6,0.2,9.00611923708737e-05,1,1,1,1,1,0,"beta"
1585,6,0.2,2.21859711990897e-06,1,1,1,1,1,0,"beta"
1589,6,0.2,0.00238862114015331,1,0,1,1,1,0,"beta"
1593,6,0.2,0.000631760463224047,1,1,1,1,1,0,"beta"
1597,6,0.2,3.26348132360248e-07,1,1,1,1,1,0,"beta"
1601,6,0.2,0.00551457896983017,1,1,1,1,1,0,"beta"
1605,6,0.2,0.000466262139765363,1,1,1,1,1,0,"beta"
1609,6,0.2,1.66566841432882e-05,1,1,1,1,1,0,"beta"
1613,6,0.2,0.000419915986459253,1,1,1,1,1,0,"beta"
1617,6,0.2,7.85768509971015e-06,1,1,1,1,1,0,"beta"
1621,6,0.2,4.10542810922284e-06,1,1,1,1,1,0,"beta"
1625,6,0.2,0.00414042897364642,1,1,1,1,1,0,"beta"
1629,6,0.2,9.22918573273449e-05,1,1,1,1,1,0,"beta"
1633,6,0.2,0.00152785836977533,1,1,1,1,1,0,"beta"
1637,6,0.2,0.00011962908717454,1,1,1,1,1,0,"beta"
1641,6,0.2,2.23725647524576e-06,1,1,1,1,1,0,"beta"
1645,6,0.2,1.89754617942217e-05,1,1,1,1,1,0,"beta"
1649,6,0.2,0.000998199207892723,1,1,1,1,1,0,"beta"
1653,6,0.2,3.99170929987891e-05,1,1,1,1,1,0,"beta"
1657,6,0.2,0.000527838893182948,1,1,1,1,1,0,"beta"
1661,6,0.2,0.00132414833112966,1,1,1,1,1,0,"beta"
1665,6,0.2,0.0003108521047404,1,1,1,1,1,0,"beta"
1669,6,0.2,2.06873691744011e-05,1,1,1,1,1,0,"beta"
1673,6,0.2,0.000186098766911644,1,1,1,1,1,0,"beta"
1677,6,0.2,4.96853142143256e-05,1,1,1,1,1,0,"beta"
1681,6,0.2,0.000468507836132549,1,1,1,1,1,0,"beta"
1685,6,0.2,0.0064119492370537,1,1,1,1,1,0,"beta"
1689,6,0.2,6.70693200683082e-07,1,1,1,1,1,0,"beta"
1693,6,0.2,0.00534925330905815,1,0,1,1,1,0,"beta"
1697,6,0.2,0.000247610884347748,1,1,1,1,1,0,"beta"
1701,6,0.2,7.05865180231083e-05,1,1,1,1,1,0,"beta"
1705,6,0.2,0.000155539675544148,1,1,1,1,1,0,"beta"
1709,6,0.2,0.0012363409775371,1,1,1,1,1,0,"beta"
1713,6,0.2,2.39661043173304e-06,1,1,1,1,1,0,"beta"
1717,6,0.2,4.29530036732027e-09,1,1,1,1,1,0,"beta"
1721,6,0.2,5.58411649556747e-12,1,1,1,1,1,0,"beta"
1725,6,0.2,0.000131762822753622,1,1,1,1,1,0,"beta"
1729,6,0.2,1.2441399012196e-06,1,1,1,1,1,0,"beta"
1733,6,0.2,7.68951495497648e-06,1,1,1,1,1,0,"beta"
1737,6,0.2,9.0412865397054e-07,1,1,1,1,1,0,"beta"
1741,6,0.2,8.98595063284691e-08,1,1,1,1,1,0,"beta"
1745,6,0.2,0.00117928785568738,1,1,1,1,1,0,"beta"
1749,6,0.2,4.88154981122681e-10,1,1,1,1,1,0,"beta"
1753,6,0.2,0.000326647283795742,1,1,1,1,1,0,"beta"
1757,6,0.2,1.03668481026469e-05,1,1,1,1,1,0,"beta"
1761,6,0.2,0.000115499980292229,1,1,1,1,1,0,"beta"
1765,6,0.2,8.96053930026727e-06,1,1,1,1,1,0,"beta"
1769,6,0.2,0.000128058616188734,1,1,1,1,1,0,"beta"
1773,6,0.2,0.00013065246458194,1,1,1,1,1,0,"beta"
1777,6,0.2,0.000310774063760541,1,1,1,1,1,0,"beta"
1781,6,0.2,2.54821000177763e-06,1,1,1,1,1,0,"beta"
1785,6,0.2,2.96363408075875e-05,1,1,1,1,1,0,"beta"
1789,6,0.2,1.8510771011479e-06,1,1,1,1,1,0,"beta"
1793,6,0.2,2.8495062197034e-06,1,1,1,1,1,0,"beta"
1797,6,0.2,5.05144785835535e-05,1,1,1,1,1,0,"beta"
1801,6,0.2,1.33869569618386e-06,1,1,1,1,1,0,"beta"
1805,6,0.2,4.09177960223538e-18,1,1,1,1,1,0,"beta"
1809,6,0.2,0.000125828033521976,1,1,1,1,1,0,"beta"
1813,6,0.2,0.00189515021845332,1,1,1,1,1,0,"beta"
1817,6,0.2,1.76175575393456e-07,1,1,1,1,1,0,"beta"
1821,6,0.2,0.00145175992949804,1,1,1,1,1,0,"beta"
1825,6,0.2,3.23541608552131e-05,1,0,1,1,1,0,"beta"
1829,6,0.2,1.16908338348409e-05,1,1,1,1,1,0,"beta"
1833,6,0.2,2.64578078114509e-07,1,1,1,1,1,0,"beta"
1837,6,0.2,0.000117210833719383,1,1,1,1,1,0,"beta"
1841,6,0.2,0.000544418606628017,1,1,1,1,1,0,"beta"
1845,6,0.2,6.74303917566011e-05,1,1,1,1,1,0,"beta"
1849,6,0.2,0.00277477960568199,1,1,1,1,1,0,"beta"
1853,6,0.2,8.40928693578275e-05,1,1,1,1,1,0,"beta"
1857,6,0.2,2.99756492772696e-05,1,1,1,1,1,0,"beta"
1861,6,0.2,8.7903288394029e-08,1,1,1,1,1,0,"beta"
1865,6,0.2,0.00298220916223352,1,1,1,1,1,0,"beta"
1869,6,0.2,0.00298303107400267,1,1,1,1,1,0,"beta"
1873,6,0.2,2.03545604808381e-05,1,1,1,1,1,0,"beta"
1877,6,0.2,3.741179568447e-06,1,1,1,1,1,0,"beta"
1881,6,0.2,6.81819501835714e-05,1,0,1,1,1,0,"beta"
1885,6,0.2,0.000137604722563646,1,1,1,1,1,0,"beta"
1889,6,0.2,NA,NA,1,1,1,1,0,"beta"
1893,6,0.2,3.15871743241409e-05,1,1,1,1,1,0,"beta"
1897,6,0.2,6.48851367576143e-05,1,1,1,1,1,0,"beta"
1901,6,0.2,9.32255465878675e-05,1,1,1,1,1,0,"beta"
1905,6,0.2,0.00152856700936991,1,1,1,1,1,0,"beta"
1909,6,0.2,8.90952663569981e-05,1,1,1,1,1,0,"beta"
1913,6,0.2,0.00284422625025988,1,1,1,1,1,0,"beta"
1917,6,0.2,3.21352485268707e-06,1,1,1,1,1,0,"beta"
1921,6,0.2,4.20473056656775e-08,1,1,1,1,1,0,"beta"
1925,6,0.2,0.00133560745122929,1,1,1,1,1,0,"beta"
1929,6,0.2,8.13620393497521e-14,1,1,1,1,1,0,"beta"
1933,6,0.2,8.26271184428538e-05,1,1,1,1,1,0,"beta"
1937,6,0.2,0.00099401447791728,1,1,1,1,1,0,"beta"
1941,6,0.2,0.000420879063480733,1,1,1,1,1,0,"beta"
1945,6,0.2,6.75197111337467e-09,1,1,1,1,1,0,"beta"
1949,6,0.2,4.17018076536385e-07,1,1,1,1,1,0,"beta"
1953,6,0.2,2.72634407590426e-05,1,1,1,1,1,0,"beta"
1957,6,0.2,0.00760923279387861,1,0,1,0,1,0,"beta"
1961,6,0.2,0.0016260630902041,1,1,1,1,1,0,"beta"
1965,6,0.2,0.000217738955926385,1,1,1,1,1,0,"beta"
1969,6,0.2,1.19170324031284e-05,1,1,1,1,1,0,"beta"
1973,6,0.2,6.73094041267929e-06,1,1,1,1,1,0,"beta"
1977,6,0.2,3.80528536128997e-05,1,1,1,1,1,0,"beta"
1981,6,0.2,0.000416231379403682,1,1,1,1,1,0,"beta"
1985,6,0.2,4.59387366432411e-06,1,1,1,1,1,0,"beta"
1989,6,0.2,0.000637226054105013,1,1,1,1,1,0,"beta"
1993,6,0.2,4.88542844547381e-06,1,1,1,1,1,0,"beta"
1997,6,0.2,1.97432596912132e-06,1,1,1,1,1,0,"beta"
2001,8,0.2,0.516615429516159,0,0,1,1,1,0,"beta"
2005,8,0.2,5.87641461115966e-05,1,0,1,1,1,0,"beta"
2009,8,0.2,0.108860313105958,0,0,0,0,0,0,"beta"
2013,8,0.2,0.00383063377563812,1,0,1,1,1,0,"beta"
2017,8,0.2,0.000526464844420708,1,0,1,1,1,0,"beta"
2021,8,0.2,0.0611115219341373,0,0,0,1,1,0,"beta"
2025,8,0.2,1.73804775806983e-06,1,0,1,1,1,0,"beta"
2029,8,0.2,0.0737731012625167,0,0,0,0,0,0,"beta"
2033,8,0.2,0.000834031026045482,1,0,1,1,1,0,"beta"
2037,8,0.2,1.67913037858888e-05,1,0,1,1,1,0,"beta"
2041,8,0.2,0.0690287356172679,0,0,0,0,0,0,"beta"
2045,8,0.2,0.0386735915996653,1,0,1,1,1,0,"beta"
2049,8,0.2,0.0207078106235115,1,0,0,1,1,0,"beta"
2053,8,0.2,3.51794905174611e-06,1,0,1,1,1,0,"beta"
2057,8,0.2,0.0122255111932517,1,0,1,1,1,0,"beta"
2061,8,0.2,0.00386376476402599,1,0,0,0,0,0,"beta"
2065,8,0.2,2.30018825957081e-05,1,0,1,1,1,0,"beta"
2069,8,0.2,5.56807060870682e-07,1,0,1,1,1,0,"beta"
2073,8,0.2,0.0144221628336771,1,0,0,1,1,0,"beta"
2077,8,0.2,1.82477043244421e-05,1,0,1,1,1,0,"beta"
2081,8,0.2,0.161007752348029,0,0,0,0,0,0,"beta"
2085,8,0.2,0.740965346553638,0,0,0,0,0,0,"beta"
2089,8,0.2,0.0724758538091258,0,0,0,0,0,0,"beta"
2093,8,0.2,NA,NA,0,1,1,1,0,"beta"
2097,8,0.2,5.19008154890478e-05,1,0,1,1,1,0,"beta"
2101,8,0.2,0.296079480811542,0,0,1,1,1,0,"beta"
2105,8,0.2,0.0031830428003486,1,0,1,1,1,0,"beta"
2109,8,0.2,0.00852927445347222,1,0,1,1,1,0,"beta"
2113,8,0.2,0.0879449837040512,0,0,1,1,1,0,"beta"
2117,8,0.2,0.0138082457680482,1,0,1,1,1,0,"beta"
2121,8,0.2,0.0168187230083225,1,0,1,1,1,0,"beta"
2125,8,0.2,0.00232050660531158,1,0,1,1,1,0,"beta"
2129,8,0.2,0.00682374831615763,1,0,1,1,1,0,"beta"
2133,8,0.2,0.000756761621033413,1,0,1,1,1,0,"beta"
2137,8,0.2,0.00454315702796775,1,0,1,1,1,0,"beta"
2141,8,0.2,0.239335215475257,0,0,1,1,1,0,"beta"
2145,8,0.2,0.00603115038722168,1,0,0,0,0,0,"beta"
2149,8,0.2,0.000102372400128853,1,0,1,1,1,0,"beta"
2153,8,0.2,0.100825746865536,0,0,1,1,1,0,"beta"
2157,8,0.2,5.57653667267267e-08,1,0,1,1,1,0,"beta"
2161,8,0.2,0.0154737145547936,1,0,1,1,1,0,"beta"
2165,8,0.2,0.0067312604724186,1,0,1,1,1,0,"beta"
2169,8,0.2,0.00061788578692491,1,0,0,0,0,0,"beta"
2173,8,0.2,0.000675359733839207,1,0,1,1,1,0,"beta"
2177,8,0.2,0.00165811070047639,1,0,1,1,1,0,"beta"
2181,8,0.2,7.71972325901982e-06,1,0,1,1,1,0,"beta"
2185,8,0.2,0.00213497977938906,1,0,1,1,1,0,"beta"
2189,8,0.2,0.00420546177508891,1,0,0,0,0,0,"beta"
2193,8,0.2,0.0168561741586904,1,0,1,1,1,0,"beta"
2197,8,0.2,0.00697233441394842,1,0,1,1,0,0,"beta"
2201,8,0.2,2.6963964687324e-05,1,0,1,1,1,0,"beta"
2205,8,0.2,0.220832314193452,0,0,1,0,0,0,"beta"
2209,8,0.2,0.000921560411014911,1,0,1,1,1,0,"beta"
2213,8,0.2,8.73611817783594e-06,1,0,1,1,1,0,"beta"
2217,8,0.2,0.00255977136321814,1,0,0,0,0,0,"beta"
2221,8,0.2,1.15060002487265e-05,1,0,1,1,1,0,"beta"
2225,8,0.2,0.00601471262680886,1,0,1,1,1,0,"beta"
2229,8,0.2,0.376512809625852,0,0,0,0,0,0,"beta"
2233,8,0.2,0.00202403903752354,1,0,1,1,1,1,"beta"
2237,8,0.2,0.00265483039499199,1,0,1,1,1,0,"beta"
2241,8,0.2,0.0147289470004004,1,0,1,1,1,0,"beta"
2245,8,0.2,0.161823943905116,0,0,1,1,1,0,"beta"
2249,8,0.2,0.115642878533148,0,0,0,0,0,0,"beta"
2253,8,0.2,0.455839318261841,0,0,0,0,0,0,"beta"
2257,8,0.2,0.000766506605251343,1,0,1,1,1,0,"beta"
2261,8,0.2,0.00620215394008193,1,0,1,0,0,0,"beta"
2265,8,0.2,0.143786256118882,0,0,0,0,0,0,"beta"
2269,8,0.2,0.000438195473189435,1,0,1,1,1,0,"beta"
2273,8,0.2,0.232700945572636,0,0,1,1,1,0,"beta"
2277,8,0.2,0.00772069719180241,1,0,1,1,1,0,"beta"
2281,8,0.2,0.000111671316685289,1,0,1,1,1,0,"beta"
2285,8,0.2,0.228414347393752,0,0,1,0,0,0,"beta"
2289,8,0.2,0.000284973552114462,1,0,1,1,1,0,"beta"
2293,8,0.2,0.108605945168228,0,0,1,1,1,0,"beta"
2297,8,0.2,0.0664618450138189,0,0,0,1,1,0,"beta"
2301,8,0.2,0.000535216440205917,1,0,1,1,1,0,"beta"
2305,8,0.2,1.81436973823726e-05,1,0,1,1,1,0,"beta"
2309,8,0.2,0.470269221722799,0,0,0,0,0,0,"beta"
2313,8,0.2,6.8621501782831e-06,1,0,1,1,1,0,"beta"
2317,8,0.2,0.00449295678637796,1,0,1,1,1,0,"beta"
2321,8,0.2,0.00372672174561595,1,0,0,0,0,0,"beta"
2325,8,0.2,NA,NA,0,1,1,1,0,"beta"
2329,8,0.2,0.00823159975061827,1,0,1,1,1,0,"beta"
2333,8,0.2,0.149040961182131,0,0,0,0,0,0,"beta"
2337,8,0.2,0.0323314068780477,1,0,1,1,1,0,"beta"
2341,8,0.2,4.43652971516175e-08,1,0,1,1,1,1,"beta"
2345,8,0.2,8.70651876559039e-05,1,0,1,1,1,0,"beta"
2349,8,0.2,0.0276797460328045,1,0,1,1,1,0,"beta"
2353,8,0.2,0.000539563617391189,1,0,0,0,0,0,"beta"
2357,8,0.2,0.00146605928246499,1,0,0,0,0,0,"beta"
2361,8,0.2,0.0404026212910325,1,0,1,1,1,0,"beta"
2365,8,0.2,0.000139359960209524,1,0,1,1,1,0,"beta"
2369,8,0.2,0.0155037382928306,1,0,1,1,1,0,"beta"
2373,8,0.2,0.0277903805337511,1,0,1,1,1,0,"beta"
2377,8,0.2,0.0173859158559306,1,0,0,0,0,0,"beta"
2381,8,0.2,0.000114891986713114,1,0,0,0,0,0,"beta"
2385,8,0.2,0.374236642218698,0,0,0,0,0,0,"beta"
2389,8,0.2,0.0119975772417564,1,0,0,0,0,0,"beta"
2393,8,0.2,1.09050129307052e-05,1,0,1,0,0,0,"beta"
2397,8,0.2,0.000241538031201571,1,0,1,1,1,0,"beta"
2401,8,0.2,1.43547323992651e-05,1,0,0,0,0,0,"beta"
2405,8,0.2,7.11446589299837e-05,1,0,1,1,1,0,"beta"
2409,8,0.2,0.175640813431828,0,0,0,0,0,0,"beta"
2413,8,0.2,0.00505718693669383,1,0,0,0,0,0,"beta"
2417,8,0.2,0.00253952083790998,1,0,1,1,1,0,"beta"
2421,8,0.2,0.000224586971224753,1,0,1,1,1,0,"beta"
2425,8,0.2,0.00612722844107104,1,0,0,0,0,0,"beta"
2429,8,0.2,0.000169814081554433,1,0,1,1,1,0,"beta"
2433,8,0.2,0.000350291943932427,1,0,1,1,1,0,"beta"
2437,8,0.2,0.0345610186815811,1,0,0,0,0,0,"beta"
2441,8,0.2,0.0327692124034494,1,0,0,0,0,0,"beta"
2445,8,0.2,3.97556379104046e-07,1,0,1,1,1,0,"beta"
2449,8,0.2,0.00278838871320791,1,0,1,1,1,0,"beta"
2453,8,0.2,1.17819422162229e-08,1,0,1,1,1,0,"beta"
2457,8,0.2,3.46687123011116e-09,1,0,1,1,1,0,"beta"
2461,8,0.2,0.0114652061598385,1,0,0,0,0,0,"beta"
2465,8,0.2,0.467629323577193,0,0,0,0,0,0,"beta"
2469,8,0.2,0.00491246751117803,1,0,1,1,1,0,"beta"
2473,8,0.2,9.55009431386191e-05,1,0,1,1,1,0,"beta"
2477,8,0.2,0.0131929893121136,1,0,1,1,1,0,"beta"
2481,8,0.2,6.33504439808082e-05,1,0,1,1,1,0,"beta"
2485,8,0.2,0.727092261296219,0,0,0,0,0,0,"beta"
2489,8,0.2,0.565228053438964,0,0,0,0,0,0,"beta"
2493,8,0.2,0.000159130032632805,1,0,0,0,0,0,"beta"
2497,8,0.2,0.00721672144319072,1,0,1,1,1,0,"beta"
2501,8,0.2,0.000399615228105389,1,0,1,1,1,0,"beta"
2505,8,0.2,0.000479967774374251,1,0,1,1,1,0,"beta"
2509,8,0.2,0.00124277653702434,1,0,1,1,1,0,"beta"
2513,8,0.2,0.00160288825457947,1,0,1,1,1,0,"beta"
2517,8,0.2,0.00156124584301672,1,0,1,1,1,0,"beta"
2521,8,0.2,0.0179662373102143,1,0,1,1,1,0,"beta"
2525,8,0.2,0.788393613165586,0,0,1,1,1,0,"beta"
2529,8,0.2,0.302894528634546,0,0,1,0,0,0,"beta"
2533,8,0.2,0.0187783399909912,1,0,1,1,1,0,"beta"
2537,8,0.2,0.00173196630030858,1,0,1,1,1,0,"beta"
2541,8,0.2,1.69471840214395e-05,1,0,1,1,1,0,"beta"
2545,8,0.2,0.000541940255101219,1,0,1,1,1,0,"beta"
2549,8,0.2,0.026940265783993,1,0,0,0,0,0,"beta"
2553,8,0.2,0.00265098307668122,1,0,1,1,1,0,"beta"
2557,8,0.2,9.08155513429546e-18,1,0,1,1,1,0,"beta"
2561,8,0.2,0.0900568495905761,0,0,0,0,0,0,"beta"
2565,8,0.2,0.000619073755788388,1,0,1,1,1,0,"beta"
2569,8,0.2,0.0272658114231777,1,0,0,0,0,0,"beta"
2573,8,0.2,0.0576700141060087,0,0,1,1,1,0,"beta"
2577,8,0.2,0.0917064292071996,0,0,0,0,0,0,"beta"
2581,8,0.2,3.60867975855696e-08,1,0,1,1,1,0,"beta"
2585,8,0.2,0.0376211798134734,1,0,1,1,1,0,"beta"
2589,8,0.2,0.0172147091213512,1,0,0,0,0,0,"beta"
2593,8,0.2,0.0188620461489083,1,0,1,1,1,0,"beta"
2597,8,0.2,8.23631161467923e-05,1,0,1,1,1,0,"beta"
2601,8,0.2,0.000916886000295928,1,0,1,1,1,0,"beta"
2605,8,0.2,0.737735683774328,0,0,0,0,0,0,"beta"
2609,8,0.2,0.00375180169444075,1,0,0,0,0,0,"beta"
2613,8,0.2,0.00270568662951524,1,0,1,0,0,0,"beta"
2617,8,0.2,0.386903079231229,0,0,1,1,1,0,"beta"
2621,8,0.2,0.00202462995680813,1,0,1,1,1,0,"beta"
2625,8,0.2,0.0023895425685588,1,0,1,1,1,0,"beta"
2629,8,0.2,0.000157495314469425,1,0,1,1,1,0,"beta"
2633,8,0.2,0.00010042436992067,1,0,1,1,1,0,"beta"
2637,8,0.2,0.0331386659612513,1,0,1,1,1,0,"beta"
2641,8,0.2,0.0117596232413857,1,0,1,1,1,0,"beta"
2645,8,0.2,3.01236440567967e-05,1,0,1,1,1,0,"beta"
2649,8,0.2,0.100626433203063,0,0,0,0,0,0,"beta"
2653,8,0.2,0.46399490132069,0,0,0,0,0,0,"beta"
2657,8,0.2,0.000387445137086035,1,0,1,1,1,0,"beta"
2661,8,0.2,0.0225424873592261,1,0,0,0,0,0,"beta"
2665,8,0.2,0.00202920002890203,1,0,1,1,0,0,"beta"
2669,8,0.2,0.316453332248565,0,0,1,1,1,0,"beta"
2673,8,0.2,3.80736589746556e-13,1,0,1,1,1,0,"beta"
2677,8,0.2,0.201757082651416,0,0,1,1,1,0,"beta"
2681,8,0.2,0.0194005396493115,1,0,1,1,1,0,"beta"
2685,8,0.2,0.184368530186465,0,0,1,1,1,0,"beta"
2689,8,0.2,0.000580329394020133,1,0,1,1,1,0,"beta"
2693,8,0.2,0.0402828201753554,1,0,0,0,0,0,"beta"
2697,8,0.2,0.00703986024730565,1,0,1,1,1,0,"beta"
2701,8,0.2,0.000138414303662156,1,0,1,1,1,0,"beta"
2705,8,0.2,9.4602629427216e-06,1,0,1,0,0,0,"beta"
2709,8,0.2,0.000905450945709203,1,0,1,1,0,0,"beta"
2713,8,0.2,0.0118281363697397,1,0,1,1,1,0,"beta"
2717,8,0.2,0.0274685042916469,1,0,1,0,0,0,"beta"
2721,8,0.2,0.000848369200582042,1,0,1,1,1,0,"beta"
2725,8,0.2,0.000152190830358046,1,0,1,1,1,0,"beta"
2729,8,0.2,0.00712918228184049,1,0,0,1,1,0,"beta"
2733,8,0.2,0.00630146336931472,1,0,1,1,1,0,"beta"
2737,8,0.2,0.0758642849418612,0,0,0,0,0,0,"beta"
2741,8,0.2,0.00184327582955559,1,0,1,1,1,0,"beta"
2745,8,0.2,2.64281134092789e-05,1,0,1,1,1,0,"beta"
2749,8,0.2,3.46364059037357e-05,1,0,1,1,1,0,"beta"
2753,8,0.2,0.00943688679913477,1,0,1,1,1,1,"beta"
2757,8,0.2,0.0639621611173142,0,0,0,0,0,0,"beta"
2761,8,0.2,0.00077013614893455,1,0,1,1,1,0,"beta"
2765,8,0.2,1.27939903011648e-05,1,0,0,0,0,0,"beta"
2769,8,0.2,0.00614854954964126,1,0,0,1,1,0,"beta"
2773,8,0.2,2.37042777103705e-07,1,0,1,1,1,0,"beta"
2777,8,0.2,1.50219091596689e-05,1,0,1,1,1,1,"beta"
2781,8,0.2,0.0530581323081804,0,0,1,1,1,0,"beta"
2785,8,0.2,0.0069124178547422,1,0,1,1,1,0,"beta"
2789,8,0.2,2.47314129708437e-07,1,0,1,1,1,0,"beta"
2793,8,0.2,0.000199234371548239,1,0,1,1,1,0,"beta"
2797,8,0.2,0.00327889223637414,1,0,1,1,1,0,"beta"
2801,8,0.2,0.0572879871472617,0,0,0,0,0,0,"beta"
2805,8,0.2,7.06186861737696e-05,1,0,1,1,1,0,"beta"
2809,8,0.2,9.7068557511318e-07,1,0,1,1,1,0,"beta"
2813,8,0.2,0.0529176085810651,0,0,1,1,1,0,"beta"
2817,8,0.2,0.0840233718470253,0,0,1,1,1,0,"beta"
2821,8,0.2,9.10289465976712e-07,1,0,1,1,1,0,"beta"
2825,8,0.2,0.745236277575927,0,0,1,1,1,0,"beta"
2829,8,0.2,1.41135720331804e-07,1,0,1,1,1,0,"beta"
2833,8,0.2,2.84477549070528e-06,1,0,1,1,1,0,"beta"
2837,8,0.2,0.000114017615765741,1,0,1,1,1,0,"beta"
2841,8,0.2,5.43823289197973e-07,1,0,1,1,1,0,"beta"
2845,8,0.2,0.209475494240441,0,0,1,1,1,0,"beta"
2849,8,0.2,2.9817876573693e-05,1,0,1,1,1,0,"beta"
2853,8,0.2,0.00105268747341954,1,0,1,0,0,0,"beta"
2857,8,0.2,0.175814929072208,0,0,0,0,0,0,"beta"
2861,8,0.2,0.00952455293034014,1,0,1,1,1,0,"beta"
2865,8,0.2,0.47326203624565,0,0,0,0,0,0,"beta"
2869,8,0.2,0.000739410043583917,1,0,1,1,1,0,"beta"
2873,8,0.2,1.10208852566421e-05,1,0,1,1,1,0,"beta"
2877,8,0.2,0.209993767539731,0,0,1,1,0,0,"beta"
2881,8,0.2,0.000218777513600427,1,0,1,1,1,0,"beta"
2885,8,0.2,0.000241328295252347,1,0,1,1,1,0,"beta"
2889,8,0.2,0.00230505169698321,1,0,1,1,1,0,"beta"
2893,8,0.2,0.00258489480453415,1,0,0,1,1,0,"beta"
2897,8,0.2,0.000306330930642453,1,0,1,1,1,0,"beta"
2901,8,0.2,0.0120327970255976,1,0,0,0,0,0,"beta"
2905,8,0.2,3.02244296336161e-07,1,0,1,1,1,0,"beta"
2909,8,0.2,0.320974394266258,0,0,0,0,0,0,"beta"
2913,8,0.2,0.143482921761641,0,0,0,0,0,0,"beta"
2917,8,0.2,0.229696147541738,0,0,0,0,0,0,"beta"
2921,8,0.2,0.157731611227433,0,0,0,0,0,0,"beta"
2925,8,0.2,0.00165919526727765,1,0,1,0,0,0,"beta"
2929,8,0.2,0.00893869252204475,1,0,1,1,1,0,"beta"
2933,8,0.2,0.0540781062348085,0,0,0,0,0,0,"beta"
2937,8,0.2,0.0708001373513138,0,0,1,1,1,0,"beta"
2941,8,0.2,0.00167126756441398,1,0,1,1,1,0,"beta"
2945,8,0.2,0.63296141107758,0,0,0,0,0,0,"beta"
2949,8,0.2,0.0221110205238902,1,0,1,1,1,0,"beta"
2953,8,0.2,0.480606092758122,0,0,0,0,0,0,"beta"
2957,8,0.2,0.0025595084873225,1,0,1,1,1,0,"beta"
2961,8,0.2,0.000372058400220962,1,0,1,1,1,0,"beta"
2965,8,0.2,0.052456701358172,0,0,1,1,1,0,"beta"
2969,8,0.2,0.000376383505725201,1,0,0,0,0,0,"beta"
2973,8,0.2,1.01951965772562e-06,1,0,1,1,1,0,"beta"
2977,8,0.2,0.040688667405271,1,0,1,1,1,0,"beta"
2981,8,0.2,0.000258024299940364,1,0,1,1,1,0,"beta"
2985,8,0.2,0.0203932222083255,1,0,0,0,0,0,"beta"
2989,8,0.2,0.0868040420805972,0,0,0,0,0,0,"beta"
2993,8,0.2,0.358449826869553,0,0,1,1,1,0,"beta"
2997,8,0.2,0.0560286236337177,0,0,0,0,0,0,"beta"
3001,8,0.2,0.00545675023291608,1,0,1,1,1,0,"beta"
3005,8,0.2,5.42895541024122e-05,1,0,1,1,1,0,"beta"
3009,8,0.2,0.00386424420708922,1,0,1,1,1,0,"beta"
3013,8,0.2,0.0907571386832178,0,0,1,1,1,0,"beta"
3017,8,0.2,8.06021950347164e-05,1,0,1,1,1,0,"beta"
3021,8,0.2,4.85947497952637e-06,1,0,1,1,1,1,"beta"
3025,8,0.2,0.0373743349102898,1,0,0,0,0,0,"beta"
3029,8,0.2,0.00529839850318926,1,0,1,1,1,0,"beta"
3033,8,0.2,0.0172547653013264,1,0,1,1,1,0,"beta"
3037,8,0.2,0.58847235907888,0,0,1,1,1,0,"beta"
3041,8,0.2,0.00666217799191084,1,0,1,1,1,0,"beta"
3045,8,0.2,0.0122580127533398,1,0,1,1,1,0,"beta"
3049,8,0.2,0.115172955692935,0,0,0,0,0,0,"beta"
3053,8,0.2,0.00616466300807945,1,0,1,1,1,0,"beta"
3057,8,0.2,0.566097377190611,0,0,0,0,0,0,"beta"
3061,8,0.2,0.0376919458765013,1,0,1,1,1,0,"beta"
3065,8,0.2,1.97136748640588e-05,1,0,1,1,1,0,"beta"
3069,8,0.2,0.00220570180460356,1,0,1,1,1,0,"beta"
3073,8,0.2,2.3077037791375e-05,1,0,1,1,1,0,"beta"
3077,8,0.2,0.0175930107937606,1,0,1,1,1,0,"beta"
3081,8,0.2,0.0921516938994342,0,0,0,0,0,0,"beta"
3085,8,0.2,0.000266984172056356,1,0,0,0,0,0,"beta"
3089,8,0.2,0.000485531872769754,1,0,1,1,1,0,"beta"
3093,8,0.2,0.379959210274171,0,0,1,1,1,0,"beta"
3097,8,0.2,0.00292757617404991,1,0,1,1,1,0,"beta"
3101,8,0.2,0.0250520998181988,1,0,0,0,0,0,"beta"
3105,8,0.2,3.73223923363612e-07,1,0,1,1,1,0,"beta"
3109,8,0.2,9.07566529746789e-05,1,0,1,1,1,0,"beta"
3113,8,0.2,7.52595124002667e-07,1,0,1,1,1,0,"beta"
3117,8,0.2,7.78895940259376e-08,1,0,1,1,1,0,"beta"
